funcao_objetivo;problema;modelo;ordem_sol
1216;ID003_M015_J015;minla_fav;5
1242.9999999999986;ID003_M015_J015;minla_fav;6
1228;ID003_M015_J015;minla_fav;7
1305;ID003_M015_J015;minla_fav;8
1233.0000000000011;ID003_M015_J015;minla_fav;9
1250;ID003_M015_J015;minla_fav;10
1494;ID003_M015_J015;minla_fav;11
1288.0000000000048;ID003_M015_J015;minla_fav;12
1382.999999999;ID003_M015_J015;minla_fav;13
1226.0000000000027;ID003_M015_J015;minla_fav;14
1253;ID003_M015_J015;minla_fav;15
1275;ID003_M015_J015;minla_fav;16
1242.9999999999986;ID003_M015_J015;minla_fav;17
1260.0000000000011;ID003_M015_J015;minla_fav;18
1303;ID003_M015_J015;minla_fav;19
1350.999999999;ID003_M015_J015;minla_fav;20
1698;ID003_M015_J015;minla_fav;21
1343;ID003_M015_J015;minla_fav;22
1361.999999998;ID003_M015_J015;minla_fav;23
1271.000000000003;ID003_M015_J015;minla_fav;24
1215;ID003_M015_J015;minla_fav;25
1225;ID003_M015_J015;minla_fav;26
1290.0000000000048;ID003_M015_J015;minla_fav;27
1267.0000000000036;ID003_M015_J015;minla_fav;28
1562;ID003_M015_J015;minla_fav;29
1219.9999999999998;ID003_M015_J015;minla_fav;30
1264.0000000000011;ID003_M015_J015;minla_fav;31
1212.0000000000011;ID003_M015_J015;minla_fav;32
1385.999999999;ID003_M015_J015;minla_fav;33
1375;ID003_M015_J015;minla_fav;34
1449;ID003_M015_J015;minla_fav;35
1535;ID003_M015_J015;minla_fav;36
1357.999999999;ID003_M015_J015;minla_fav;37
1209.9999998752064;ID003_M015_J015;minla_fav;38
1265.0000000000011;ID003_M015_J015;minla_fav;39
1463.999999999;ID003_M015_J015;minla_fav;40
1367.999999998;ID003_M015_J015;minla_fav;41
1232;ID003_M015_J015;minla_fav;42
1348.9999999920001;ID003_M015_J015;minla_fav;43
1222.0000000000002;ID003_M015_J015;minla_fav;44
1321;ID003_M015_J015;minla_fav;45
1315;ID003_M015_J015;minla_fav;46
1215.9999999999998;ID003_M015_J015;minla_fav;47
1217;ID003_M015_J015;minla_fav;48
1395;ID003_M015_J015;minla_fav;49
1293.0000000000011;ID003_M015_J015;minla_fav;50
1216.0000000000002;ID003_M015_J015;minla_fav;51
1222;ID003_M015_J015;minla_fav;52
1278.9999998731046;ID003_M015_J015;minla_fav;53
1533;ID003_M015_J015;minla_fav;54
1302;ID003_M015_J015;minla_fav;55
1287.0000000000036;ID003_M015_J015;minla_fav;56
1388;ID003_M015_J015;minla_fav;57
1258;ID003_M015_J015;minla_fav;58
1550;ID003_M015_J015;minla_fav;59
1215;ID003_M015_J015;minla_fav;60
1212.0000000000011;ID003_M015_J015;minla_fav;61
1243;ID003_M015_J015;minla_fav;62
1340;ID003_M015_J015;minla_fav;63
1294.0000000000011;ID003_M015_J015;minla_fav;64
1234;ID003_M015_J015;minla_fav;65
1257;ID003_M015_J015;minla_fav;66
1228.9999999999998;ID003_M015_J015;minla_fav;67
1240;ID003_M015_J015;minla_fav;68
1299;ID003_M015_J015;minla_fav;69
1259.9999999999998;ID003_M015_J015;minla_fav;70
1325;ID003_M015_J015;minla_fav;71
1253.9999944203905;ID003_M015_J015;minla_fav;72
1301.0000000000048;ID003_M015_J015;minla_fav;73
1219;ID003_M015_J015;minla_fav;74
1323;ID003_M015_J015;minla_fav;75
1283;ID003_M015_J015;minla_fav;76
1369.0000000000002;ID003_M015_J015;minla_fav;77
1224;ID003_M015_J015;minla_fav;78
1222;ID003_M015_J015;minla_fav;79
1428;ID003_M015_J015;minla_fav;80
1229.9999999999998;ID003_M015_J015;minla_fav;81
1228;ID003_M015_J015;minla_fav;82
1219;ID003_M015_J015;minla_fav;83
1332;ID003_M015_J015;minla_fav;84
1256;ID003_M015_J015;minla_fav;85
1265;ID004_M015_J015;manne;1
1289.9999999890001;ID004_M015_J015;manne;2
1245.9999999820002;ID004_M015_J015;manne;3
1598;ID004_M015_J015;manne;4
1178.9999998844019;ID004_M015_J015;manne;5
1225;ID004_M015_J015;manne;6
1216;ID004_M015_J015;manne;7
1365.9999999959964;ID004_M015_J015;manne;8
1219.9999999999998;ID004_M015_J015;manne;9
1248;ID004_M015_J015;manne;10
1583;ID004_M015_J015;manne;11
1296.9999999989964;ID004_M015_J015;manne;12
1437.9999998106919;ID004_M015_J015;manne;13
1194;ID004_M015_J015;manne;14
1249;ID004_M015_J015;manne;15
1290.999999996;ID004_M015_J015;manne;16
1243;ID004_M015_J015;manne;17
1271;ID004_M015_J015;manne;18
1359.9999999770002;ID004_M015_J015;manne;19
1417;ID004_M015_J015;manne;20
9106.9999999999982;ID004_M015_J015;manne;21
1407;ID004_M015_J015;manne;22
1425.9999999959994;ID004_M015_J015;manne;23
1279;ID004_M015_J015;manne;24
1191.9999999800002;ID004_M015_J015;manne;25
1311.9999999940001;ID004_M015_J015;manne;26
1278;ID004_M015_J015;manne;27
8978.9999999669835;ID004_M015_J015;manne;28
1187.0000000000023;ID004_M015_J015;manne;29
1275;ID004_M015_J015;manne;30
1444;ID004_M015_J015;manne;31
1429.9999999999995;ID004_M015_J015;manne;32
1575.9999999999998;ID004_M015_J015;manne;33
1603;ID004_M015_J015;manne;34
1423;ID004_M015_J015;manne;35
1277;ID004_M015_J015;manne;36
1582;ID004_M015_J015;manne;37
1429;ID004_M015_J015;manne;38
1219;ID004_M015_J015;manne;39
1410.9999999999998;ID004_M015_J015;manne;40
1190.0000000000014;ID004_M015_J015;manne;41
1391.9999999999991;ID004_M015_J015;manne;42
1390.9999999999989;ID004_M015_J015;manne;43
1177.9999999999998;ID004_M015_J015;manne;44
1184;ID004_M015_J015;manne;45
1476;ID004_M015_J015;manne;46
1312.9999999920001;ID004_M015_J015;manne;47
1182.9999999999998;ID004_M015_J015;manne;48
1188.9999999999995;ID004_M015_J015;manne;49
1290.999999996;ID004_M015_J015;manne;50
1600;ID004_M015_J015;manne;51
1329;ID004_M015_J015;manne;52
1294;ID004_M015_J015;manne;53
1462;ID004_M015_J015;manne;54
1264;ID004_M015_J015;manne;55
1642.9999999719921;ID004_M015_J015;manne;56
1177;ID004_M015_J015;manne;57
1243;ID004_M015_J015;manne;58
1401.9999998136916;ID004_M015_J015;manne;59
1323.9999999929998;ID004_M015_J015;manne;60
1221;ID004_M015_J015;manne;61
1258;ID004_M015_J015;manne;62
1217;ID004_M015_J015;manne;63
1224;ID004_M015_J015;manne;64
1325.9999999920005;ID004_M015_J015;manne;65
1266;ID004_M015_J015;manne;66
1393.9999999999991;ID004_M015_J015;manne;67
1252;ID004_M015_J015;manne;68
1327.9999999940001;ID004_M015_J015;manne;69
1185.9999999999995;ID004_M015_J015;manne;70
1392.9999999999991;ID004_M015_J015;manne;71
1291.9999999920001;ID004_M015_J015;manne;72
1429.9999999950001;ID004_M015_J015;manne;73
1190.9999999930001;ID004_M015_J015;manne;74
1188.9999999999995;ID004_M015_J015;manne;75
1575.9999998136916;ID004_M015_J015;manne;76
1218;ID004_M015_J015;manne;77
1196;ID004_M015_J015;manne;78
1187.0000000000023;ID004_M015_J015;manne;79
1396.9999998136907;ID004_M015_J015;manne;80
1257;ID004_M015_J015;manne;81
1266.9999999939998;ID004_M015_J015;minla_fav;1
1289.9999999999998;ID004_M015_J015;minla_fav;2
1254;ID004_M015_J015;minla_fav;3
1586.9999999959996;ID004_M015_J015;minla_fav;4
1194;ID004_M015_J015;minla_fav;5
1247;ID004_M015_J015;minla_fav;6
1225;ID004_M015_J015;minla_fav;7
1342.9999999910001;ID004_M015_J015;minla_fav;8
1243;ID004_M015_J015;minla_fav;9
1255;ID004_M015_J015;minla_fav;10
1180;ID004_M015_J015;minla_fav;11
1577;ID004_M015_J015;minla_fav;12
1303;ID004_M015_J015;minla_fav;13
1469;ID004_M015_J015;minla_fav;14
1222;ID004_M015_J015;minla_fav;15
1256.9999999999998;ID004_M015_J015;minla_fav;16
1296;ID004_M015_J015;minla_fav;17
1254;ID004_M015_J015;minla_fav;18
1269.9999999950003;ID004_M015_J015;minla_fav;19
1338;ID004_M015_J015;minla_fav;20
1405;ID004_M015_J015;minla_fav;21
1892;ID004_M015_J015;minla_fav;22
1389;ID004_M015_J015;minla_fav;23
1410.999999999;ID004_M015_J015;minla_fav;24
1289;ID004_M015_J015;minla_fav;25
1191;ID004_M015_J015;minla_fav;26
1220;ID004_M015_J015;minla_fav;27
1306;ID004_M015_J015;minla_fav;28
1283;ID004_M015_J015;minla_fav;29
1888;ID004_M015_J015;minla_fav;30
1209;ID004_M015_J015;minla_fav;31
1273.9999999950001;ID004_M015_J015;minla_fav;32
1187;ID004_M015_J015;minla_fav;33
1479;ID004_M015_J015;minla_fav;34
1457.999999999;ID004_M015_J015;minla_fav;35
1570;ID004_M015_J015;minla_fav;36
1658;ID004_M015_J015;minla_fav;37
1410;ID004_M015_J015;minla_fav;38
1183.9999999999995;ID004_M015_J015;minla_fav;39
1281.9999999930001;ID004_M015_J015;minla_fav;40
1575;ID004_M015_J015;minla_fav;41
1420.999999999;ID004_M015_J015;minla_fav;42
1230.9999999830002;ID004_M015_J015;minla_fav;43
1402;ID004_M015_J015;minla_fav;44
1213.9999999999998;ID004_M015_J015;minla_fav;45
1177.0000000000016;ID004_M015_J015;minla_fav;46
1361.999999999;ID004_M015_J015;minla_fav;47
1342.9999999910001;ID004_M015_J015;minla_fav;48
1192;ID004_M015_J015;minla_fav;49
1197;ID004_M015_J015;minla_fav;50
1529;ID004_M015_J015;minla_fav;51
1307;ID004_M015_J015;minla_fav;52
1196;ID004_M015_J015;minla_fav;53
1211;ID004_M015_J015;minla_fav;54
1298.0000000000002;ID004_M015_J015;minla_fav;55
1603.9999999959996;ID004_M015_J015;minla_fav;56
1179.0000000000016;ID004_M015_J015;minla_fav;57
1333.999999999;ID004_M015_J015;minla_fav;58
1301;ID004_M015_J015;minla_fav;59
1497;ID004_M015_J015;minla_fav;60
1265;ID004_M015_J015;minla_fav;61
1737;ID004_M015_J015;minla_fav;62
1191;ID004_M015_J015;minla_fav;63
1183.9999999999995;ID004_M015_J015;minla_fav;64
1254;ID004_M015_J015;minla_fav;65
1380.999999999;ID004_M015_J015;minla_fav;66
1310;ID004_M015_J015;minla_fav;67
1245;ID004_M015_J015;minla_fav;68
1264;ID004_M015_J015;minla_fav;69
1226;ID004_M015_J015;minla_fav;70
1245.9999999999998;ID004_M015_J015;minla_fav;71
1310.999999999;ID004_M015_J015;minla_fav;72
1269.0000000000002;ID004_M015_J015;minla_fav;73
1361.999999999;ID004_M015_J015;minla_fav;74
1256.9999999999998;ID004_M015_J015;minla_fav;75
1331.9999999860001;ID004_M015_J015;minla_fav;76
1198;ID004_M015_J015;minla_fav;77
1354.9999999920001;ID004_M015_J015;minla_fav;78
1299.0000000000002;ID004_M015_J015;minla_fav;79
1446.999999997;ID004_M015_J015;minla_fav;80
1219;ID004_M015_J015;minla_fav;81
1212;ID004_M015_J015;minla_fav;82
1535.9999999980005;ID004_M015_J015;minla_fav;83
1230.9999999830002;ID004_M015_J015;minla_fav;84
1223;ID004_M015_J015;minla_fav;85
1204;ID004_M015_J015;minla_fav;86
1362.999999999;ID004_M015_J015;minla_fav;87
1260;ID004_M015_J015;minla_fav;88
1289.0000000000007;ID005_M015_J015;manne;1
1306.9999999850002;ID005_M015_J015;manne;2
1273;ID005_M015_J015;manne;3
1539.9999999999989;ID005_M015_J015;manne;4
1232.0000000000002;ID005_M015_J015;manne;5
1267;ID005_M015_J015;manne;6
1253.9999999999995;ID005_M015_J015;manne;7
1386.9999999999998;ID005_M015_J015;manne;8
1259.0000000000005;ID005_M015_J015;manne;9
1276.0000000000005;ID005_M015_J015;manne;10
1207;ID005_M015_J015;manne;11
1526.9999999999989;ID005_M015_J015;manne;12
1340;ID005_M015_J015;manne;13
1464.9999999989989;ID005_M015_J015;manne;14
1249;ID005_M015_J015;manne;15
1278;ID005_M015_J015;manne;16
1205.0000000000005;ID005_M015_J015;manne;17
1306.9999999900001;ID005_M015_J015;manne;18
1271;ID005_M015_J015;manne;19
1292;ID005_M015_J015;manne;20
1378.0000000000007;ID005_M015_J015;manne;21
1433;ID005_M015_J015;manne;22
8570.9999999999982;ID005_M015_J015;manne;23
1431;ID005_M015_J015;manne;24
1441.9999999990007;ID005_M015_J015;manne;25
1297.999999996;ID005_M015_J015;manne;26
1224.0000000000002;ID005_M015_J015;manne;27
1247;ID005_M015_J015;manne;28
1341;ID005_M015_J015;manne;29
1296.9999999870001;ID005_M015_J015;manne;30
7672.9999999669835;ID005_M015_J015;manne;31
1236;ID005_M015_J015;manne;32
1293;ID005_M015_J015;manne;33
1223;ID005_M015_J015;manne;34
1466.9999999999989;ID005_M015_J015;manne;35
1463;ID005_M015_J015;manne;36
1518.9999999989989;ID005_M015_J015;manne;37
1624.999999999997;ID005_M015_J015;manne;38
1440;ID005_M015_J015;manne;39
1215;ID005_M015_J015;manne;40
1295;ID005_M015_J015;manne;41
1523.9999999999989;ID005_M015_J015;manne;42
1443;ID005_M015_J015;manne;43
1257.0000000000005;ID005_M015_J015;manne;44
1432;ID005_M015_J015;manne;45
1240;ID005_M015_J015;manne;46
1205.0000000000005;ID005_M015_J015;manne;47
1198.9999999950001;ID005_M015_J015;manne;48
1402;ID005_M015_J015;manne;49
1390.9999999999998;ID005_M015_J015;manne;50
1229.9999999999989;ID005_M015_J015;manne;51
1233.0000000000002;ID005_M015_J015;manne;52
1491.9999999999989;ID005_M015_J015;manne;53
1200.0000000000007;ID005_M015_J015;manne;54
1347.9999999999993;ID005_M015_J015;manne;55
1233;ID005_M015_J015;manne;56
1198.0000000000011;ID005_M015_J015;manne;57
1197;ID005_M015_J015;manne;58
1202.9999999999991;ID005_M015_J015;manne;59
1237.9999999870001;ID005_M015_J015;manne;60
1309.0000000000005;ID005_M015_J015;manne;61
1543.9999999999989;ID005_M015_J015;manne;62
1206.0000000000007;ID005_M015_J015;manne;63
1376;ID005_M015_J015;manne;64
1337.0000000000005;ID005_M015_J015;manne;65
1467.9999999999989;ID005_M015_J015;manne;66
1287.9999999999995;ID005_M015_J015;manne;67
1203;ID005_M015_J015;manne;68
1625.9999999999989;ID005_M015_J015;manne;69
1227;ID005_M015_J015;manne;70
1219;ID005_M015_J015;manne;71
1201.0000000000007;ID005_M015_J015;manne;72
1271.9999999999995;ID005_M015_J015;manne;73
1417.0000000000009;ID005_M015_J015;manne;74
1354.9999999999991;ID005_M015_J015;manne;75
1261.9999999999995;ID005_M015_J015;manne;76
1286;ID005_M015_J015;manne;77
1254.9999999999995;ID005_M015_J015;manne;78
1265;ID005_M015_J015;manne;79
1356.999999999998;ID005_M015_J015;manne;80
1291;ID005_M015_J015;manne;81
1413;ID005_M015_J015;manne;82
1279.9999999999998;ID005_M015_J015;manne;83
1363.9999999999993;ID005_M015_J015;manne;84
1235;ID005_M015_J015;manne;85
1407;ID005_M015_J015;manne;86
1334.9999999999989;ID005_M015_J015;manne;87
1448.9999999990007;ID005_M015_J015;manne;88
1241;ID005_M015_J015;manne;89
1238.999999997;ID005_M015_J015;manne;90
1498.9999999989989;ID005_M015_J015;manne;91
1255.9999999999995;ID005_M015_J015;manne;92
1250;ID005_M015_J015;manne;93
1235.9999999840004;ID005_M015_J015;manne;94
1198.0000000000002;ID005_M015_J015;manne;95
1414.0000000000009;ID005_M015_J015;manne;96
1281.9999999999998;ID005_M015_J015;manne;97
1288.0000000000009;ID005_M015_J015;minla_fav;1
1297;ID005_M015_J015;minla_fav;2
1262;ID005_M015_J015;minla_fav;3
1664.9999999999998;ID005_M015_J015;minla_fav;4
1204;ID005_M015_J015;minla_fav;5
1260;ID005_M015_J015;minla_fav;6
1233;ID005_M015_J015;minla_fav;7
1421;ID005_M015_J015;minla_fav;8
1249;ID005_M015_J015;minla_fav;9
1264;ID005_M015_J015;minla_fav;10
1663.9999999999995;ID005_M015_J015;minla_fav;11
1346;ID005_M015_J015;minla_fav;12
1562;ID005_M015_J015;minla_fav;13
1229;ID005_M015_J015;minla_fav;14
1269.9999999999998;ID005_M015_J015;minla_fav;15
1421;ID005_M015_J015;minla_fav;16
1260;ID005_M015_J015;minla_fav;17
1290;ID005_M015_J015;minla_fav;18
1407;ID005_M015_J015;minla_fav;19
1456.9999999999998;ID005_M015_J015;minla_fav;20
1716.9999999999998;ID005_M015_J015;minla_fav;21
1453;ID005_M015_J015;minla_fav;22
1490.9999999999998;ID005_M015_J015;minla_fav;23
1296;ID005_M015_J015;minla_fav;24
1200;ID005_M015_J015;minla_fav;25
1226.0000000000009;ID005_M015_J015;minla_fav;26
1347;ID005_M015_J015;minla_fav;27
1294;ID005_M015_J015;minla_fav;28
1687.9999999960007;ID005_M015_J015;minla_fav;29
1220.999999999;ID005_M015_J015;minla_fav;30
1291;ID005_M015_J015;minla_fav;31
1198.0000000000005;ID005_M015_J015;minla_fav;32
1571.0000000000002;ID005_M015_J015;minla_fav;33
1550;ID005_M015_J015;minla_fav;34
1643.9999999980002;ID005_M015_J015;minla_fav;35
1669.9999999999995;ID005_M015_J015;minla_fav;36
1485.9999999999998;ID005_M015_J015;minla_fav;37
1293;ID005_M015_J015;minla_fav;38
1643.9999999980002;ID005_M015_J015;minla_fav;39
1498;ID005_M015_J015;minla_fav;40
1247.9999999999998;ID005_M015_J015;minla_fav;41
1454;ID005_M015_J015;minla_fav;42
1223;ID005_M015_J015;minla_fav;43
1422;ID005_M015_J015;minla_fav;44
1421;ID005_M015_J015;minla_fav;45
1202.9999999980014;ID005_M015_J015;minla_fav;46
1209;ID005_M015_J015;minla_fav;47
1602;ID005_M015_J015;minla_fav;48
1350;ID005_M015_J015;minla_fav;49
1208.0000000000009;ID005_M015_J015;minla_fav;50
1220.999999999;ID005_M015_J015;minla_fav;51
1421;ID005_M015_J015;minla_fav;52
1668;ID005_M015_J015;minla_fav;53
1405;ID005_M015_J015;minla_fav;54
1421;ID005_M015_J015;minla_fav;55
1597;ID005_M015_J015;minla_fav;56
1283;ID005_M015_J015;minla_fav;57
1680;ID005_M015_J015;minla_fav;58
1200.999999998;ID005_M015_J015;minla_fav;59
1197.0000000000002;ID005_M015_J015;minla_fav;60
1260;ID005_M015_J015;minla_fav;61
1442;ID005_M015_J015;minla_fav;62
1354;ID005_M015_J015;minla_fav;63
1249.9999999910001;ID005_M015_J015;minla_fav;64
1280.9999999999998;ID005_M015_J015;minla_fav;65
1238;ID005_M015_J015;minla_fav;66
1254.0000000000009;ID005_M015_J015;minla_fav;67
1386;ID005_M015_J015;minla_fav;68
1288.9999999999998;ID005_M015_J015;minla_fav;69
1438;ID005_M015_J015;minla_fav;70
1272.9999999999998;ID005_M015_J015;minla_fav;71
1400;ID005_M015_J015;minla_fav;72
1220.999999999;ID005_M015_J015;minla_fav;73
1429;ID005_M015_J015;minla_fav;74
1421;ID005_M015_J015;minla_fav;75
1532;ID005_M015_J015;minla_fav;76
1225.0000000000002;ID005_M015_J015;minla_fav;77
1220.999999999;ID005_M015_J015;minla_fav;78
1618.9999999960003;ID005_M015_J015;minla_fav;79
1244;ID005_M015_J015;minla_fav;80
1230.9999999960003;ID005_M015_J015;minla_fav;81
1220.999999999;ID005_M015_J015;minla_fav;82
1441;ID005_M015_J015;minla_fav;83
1277;ID005_M015_J015;minla_fav;84
1258;ID006_M015_J015;manne;1
1276;ID006_M015_J015;manne;2
1228;ID006_M015_J015;manne;3
1607;ID006_M015_J015;manne;4
1187.9999999174031;ID006_M015_J015;manne;5
1222;ID006_M015_J015;manne;6
1214;ID006_M015_J015;manne;7
1336;ID006_M015_J015;manne;8
1217.9999999940001;ID006_M015_J015;manne;9
1232;ID006_M015_J015;manne;10
1178;ID006_M015_J015;manne;11
1588;ID006_M015_J015;manne;12
1284;ID006_M015_J015;manne;13
1461.9999999989998;ID006_M015_J015;manne;14
1209.0000000000005;ID006_M015_J015;manne;15
1233;ID006_M015_J015;manne;16
1172.0000000000005;ID006_M015_J015;manne;17
1277;ID006_M015_J015;manne;18
1225;ID006_M015_J015;manne;19
1263;ID006_M015_J015;manne;20
1323;ID006_M015_J015;manne;21
1389.999999998;ID006_M015_J015;manne;22
8244.9999999999982;ID006_M015_J015;manne;23
1384;ID006_M015_J015;manne;24
1415.9999999989991;ID006_M015_J015;manne;25
1275;ID006_M015_J015;manne;26
1182;ID006_M015_J015;manne;27
1209.0000000000005;ID006_M015_J015;manne;28
1284.9999999999998;ID006_M015_J015;manne;29
1270;ID006_M015_J015;manne;30
7982.9999999659849;ID006_M015_J015;manne;31
1193.9999999999995;ID006_M015_J015;manne;32
1264;ID006_M015_J015;manne;33
1181.9999999990005;ID006_M015_J015;manne;34
1464.9999999979996;ID006_M015_J015;manne;35
1459.9999999999998;ID006_M015_J015;manne;36
1551.9999999999995;ID006_M015_J015;manne;37
1755;ID006_M015_J015;manne;38
1401.9999999989991;ID006_M015_J015;manne;39
1178.999999998;ID006_M015_J015;manne;40
1265.0000000000002;ID006_M015_J015;manne;41
1587.0000000000018;ID006_M015_J015;manne;42
1423.999999998;ID006_M015_J015;manne;43
1217.9999999054025;ID006_M015_J015;manne;44
1387;ID006_M015_J015;manne;45
1198;ID006_M015_J015;manne;46
1173;ID006_M015_J015;manne;47
1345;ID006_M015_J015;manne;48
1344;ID006_M015_J015;manne;49
1184.0000000000011;ID006_M015_J015;manne;50
1190;ID006_M015_J015;manne;51
1541.9999999989991;ID006_M015_J015;manne;52
1290;ID006_M015_J015;manne;53
1189.0000000000005;ID006_M015_J015;manne;54
1196;ID006_M015_J015;manne;55
1278;ID006_M015_J015;manne;56
1636;ID006_M015_J015;manne;57
1174.9999999999998;ID006_M015_J015;manne;58
1322;ID006_M015_J015;manne;59
1282;ID006_M015_J015;manne;60
1469;ID006_M015_J015;manne;61
1249;ID006_M015_J015;manne;62
1766;ID006_M015_J015;manne;63
1182.0000000000005;ID006_M015_J015;manne;64
1180;ID006_M015_J015;manne;65
1226.9999999890001;ID006_M015_J015;manne;66
1380;ID006_M015_J015;manne;67
1303.9999999999964;ID006_M015_J015;manne;68
1219.999999998;ID006_M015_J015;manne;69
1243;ID006_M015_J015;manne;70
1215;ID006_M015_J015;manne;71
1221;ID006_M015_J015;manne;72
1308.9999999959998;ID006_M015_J015;manne;73
1262;ID006_M015_J015;manne;74
1349;ID006_M015_J015;manne;75
1237;ID006_M015_J015;manne;76
1316.9999999999982;ID006_M015_J015;manne;77
1195.9999998794042;ID006_M015_J015;manne;78
1347.0000000000005;ID006_M015_J015;manne;79
1280;ID006_M015_J015;manne;80
1430.9999999999998;ID006_M015_J015;manne;81
1202.9999999999998;ID006_M015_J015;manne;82
1196;ID006_M015_J015;manne;83
1549;ID006_M015_J015;manne;84
1217.9999999054025;ID006_M015_J015;manne;85
1213;ID006_M015_J015;manne;86
1195.9999998794042;ID006_M015_J015;manne;87
1360;ID006_M015_J015;manne;88
1241;ID006_M015_J015;manne;89
1221.9999999999998;ID006_M015_J015;minla_fav;1
1246.9999999999998;ID006_M015_J015;minla_fav;2
1210;ID006_M015_J015;minla_fav;3
1378;ID006_M015_J015;minla_fav;4
1199.0000000000002;ID006_M015_J015;minla_fav;5
1189.9999998804055;ID006_M015_J015;minla_fav;6
1272.9999999999998;ID006_M015_J015;minla_fav;7
1193;ID006_M015_J015;minla_fav;8
1217;ID006_M015_J015;minla_fav;9
1371;ID006_M015_J015;minla_fav;10
1258.0000000000002;ID006_M015_J015;minla_fav;11
1333.9999999990009;ID006_M015_J015;minla_fav;12
1187.0000000000002;ID006_M015_J015;minla_fav;13
1219;ID006_M015_J015;minla_fav;14
1248;ID006_M015_J015;minla_fav;15
1206;ID006_M015_J015;minla_fav;16
